USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root         160  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-md_llbitmap_unplug]
root         161  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-md]
root         162  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-edac-poller]
root         163  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-devfreq_wq]
root         165  0.0  0.0      0     0 ?        S    16:38   0:00 [watchdogd]
root         167  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-quota_events_unbound]
root         168  0.0  0.0      0     0 ?        S    16:38   0:00 [irq/122-dmar0-perf]
root         170  0.0  0.0      0     0 ?        S    16:38   0:00 [irq/123-dmar1-perf]
root         171  0.0  0.0      0     0 ?        S    16:38   0:00 [kswapd0]
root         172  0.0  0.0      0     0 ?        S    16:38   0:00 [ecryptfs-kthread]
root         173  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-kthrotld]
root         174  0.0  0.0      0     0 ?        S    16:38   0:00 [irq/124-aerdrv]
root         175  0.0  0.0      0     0 ?        S    16:38   0:00 [irq/125-aerdrv]
root         176  0.0  0.0      0     0 ?        S    16:38   0:00 [irq/126-aerdrv]
root         177  0.0  0.0      0     0 ?        S    16:38   0:00 [irq/127-aerdrv]
root         178  0.0  0.0      0     0 ?        S    16:38   0:00 [irq/128-aerdrv]
root         179  0.0  0.0      0     0 ?        S    16:38   0:00 [irq/129-aerdrv]
root         180  0.0  0.0      0     0 ?        S    16:38   0:00 [irq/130-aerdrv]
root         181  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-acpi_thermal_pm]
root         183  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-hfi-updates]
root         184  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-mld]
root         185  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-ipv6_addrconf]
root         186  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-kstrp]
root         205  0.0  0.0      0     0 ?        I    16:38   0:00 [kworker/11:1-cgroup_free]
root         207  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-charger_manager]
root         211  0.0  0.0      0     0 ?        I    16:38   0:00 [kworker/14:1-cgroup_free]
root         306  0.0  0.0      0     0 ?        I    16:38   0:00 [kworker/16:1-cgroup_free]
root         316  0.0  0.0      0     0 ?        I    16:38   0:00 [kworker/10:2-cgroup_free]
root         583  0.0  0.0      0     0 ?        S    16:38   0:00 [scsi_eh_0]
root         584  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-scsi_tmf_0]
root         585  0.0  0.0      0     0 ?        S    16:38   0:00 [scsi_eh_1]
root         586  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-scsi_tmf_1]
root         587  0.0  0.0      0     0 ?        S    16:38   0:00 [scsi_eh_2]
root         588  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-scsi_tmf_2]
root         589  0.0  0.0      0     0 ?        S    16:38   0:00 [scsi_eh_3]
root         590  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-scsi_tmf_3]
root         591  0.0  0.0      0     0 ?        S    16:38   0:00 [scsi_eh_4]
root         592  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-scsi_tmf_4]
root         593  0.0  0.0      0     0 ?        S    16:38   0:00 [scsi_eh_5]
root         594  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-scsi_tmf_5]
root         595  0.0  0.0      0     0 ?        S    16:38   0:00 [scsi_eh_6]
root         596  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-scsi_tmf_6]
root         598  0.0  0.0      0     0 ?        S    16:38   0:00 [scsi_eh_7]
root         599  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-scsi_tmf_7]
root         605  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-nvme-wq]
root         606  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-nvme-reset-wq]
root         607  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-nvme-delete-wq]
root         608  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-nvme-auth-wq]
root         617  0.0  0.0      0     0 ?        I    16:38   0:00 [kworker/8:2-cgroup_free]
root         686  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-kdmflush/252:0]
root         719  0.0  0.0      0     0 ?        I    16:38   0:00 [kworker/13:2-cgroup_free]
root         723  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/19:1H-kblockd]
root         732  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-ext4-rsv-conversion]
root         984  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/10:1H-kblockd]
root        1018  0.0  0.0      0     0 ?        S    16:38   0:00 [psimon]
root        1024  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/15:1H-kblockd]
root        1038  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-kmpathd]
root        1039  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-kmpath_handlerd]
root        1063  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/1:1H-kblockd]
root        1067  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/0:1H-kblockd]
root        1085  0.0  0.0      0     0 ?        S    16:38   0:00 [psimon]
root        1175  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/14:1H-kblockd]
root        1247  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/6:1H-kblockd]
root        1256  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/9:1H-kblockd]
root        1259  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/13:1H-kblockd]
root        1368  0.0  0.0      0     0 ?        S    16:38   0:00 [irq/167-mei_me]
root        1454  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-cfg80211]
root        1511  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-led_workqueue]
root        1516  0.0  0.0      0     0 ?        S    16:38   0:00 [irq/16-processor_thermal_device_pci]
root        1521  0.0  0.0      0     0 ?        I    16:38   0:00 [kworker/9:2-events]
root        1522  0.0  0.0      0     0 ?        I    16:38   0:00 [kworker/18:2-mm_percpu_wq]
root        1523  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/R-ttm]
root        1524  0.0  0.0      0     0 ?        S    16:38   0:00 [card1-crtc0]
root        1525  0.0  0.0      0     0 ?        S    16:38   0:00 [card1-crtc1]
root        1526  0.0  0.0      0     0 ?        S    16:38   0:00 [card1-crtc2]
root        1527  0.0  0.0      0     0 ?        S    16:38   0:00 [card1-crtc3]
root        1529  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/7:1H-i915_cleanup]
root        1546  0.0  0.0      0     0 ?        I<   16:38   0:00 [kworker/17:1H-kblockd]
root        1555  0.0  0.0      0     0 ?        S    16:39   0:00 [jbd2/nvme0n1p2-8]
root        1556  0.0  0.0      0     0 ?        I<   16:39   0:00 [kworker/R-ext4-rsv-conversion]
root        1843  0.0  0.0      0     0 ?        I<   16:39   0:00 [kworker/18:1H-kblockd]
root        1877  0.0  0.1  41192 15696 ?        Ss   16:39   0:00 /usr/sbin/virtlockd
root        2006  0.0  0.0      0     0 ?        I<   16:39   0:00 [kworker/3:1H-kblockd]
root        2099  0.0  0.0      0     0 ?        I<   16:39   0:00 [kworker/11:1H-kblockd]
root        2132  0.0  0.0      0     0 ?        I<   16:39   0:00 [kworker/2:1H-kblockd]
iperf3      2142  0.0  0.0  11336  4604 ?        Ss   16:39   0:00 /usr/bin/iperf3 --server --interval 0
root        2166  0.0  0.0      0     0 ?        I<   16:39   0:00 [kworker/12:1H-kblockd]
root        2175  0.0  0.0      0     0 ?        I<   16:39   0:00 [kworker/4:1H-kblockd]
root        2206  0.0  0.0   8120  3384 ?        Ss   16:39   0:00 /usr/sbin/cron -f -P
root        2227  0.0  0.0  10744  7636 ?        Ss   16:39   0:00 sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups
root        2272  0.0  0.0      0     0 ?        I<   16:39   0:00 [kworker/8:1H]
libvirt+    2360  0.0  0.0  10744  2264 ?        S    16:39   0:00 /usr/sbin/dnsmasq --conf-file=/var/lib/libvirt/dnsmasq/default.conf --leasefile-ro --dhcp-script=/usr/lib/libvirt/libvirt_leaseshelper
root        2361  0.0  0.0  10744  1224 ?        S    16:39   0:00 /usr/sbin/dnsmasq --conf-file=/var/lib/libvirt/dnsmasq/default.conf --leasefile-ro --dhcp-script=/usr/lib/libvirt/libvirt_leaseshelper
kitalab     2682  0.0  0.0  23008  4144 ?        S    16:39   0:00 (sd-pam)
root        2742  0.0  0.0      0     0 ?        I<   16:39   0:00 [kworker/5:1H-kblockd]
root        2756  0.0  0.0      0     0 ?        I    16:42   0:00 [kworker/5:2-events]
root        2772  0.0  0.0      0     0 ?        I    16:44   0:00 [kworker/17:0-mm_percpu_wq]
root        2773  0.0  0.0      0     0 ?        I    16:45   0:00 [kworker/4:1-mm_percpu_wq]
root        2811  0.0  0.0      0     0 ?        I    16:45   0:00 [kworker/12:0-events]
root        2812  0.0  0.0      0     0 ?        I    16:45   0:00 [kworker/6:0-mm_percpu_wq]
root        2813  0.0  0.0      0     0 ?        I    16:46   0:00 [kworker/3:2-mm_percpu_wq]
root        2814  0.0  0.0      0     0 ?        I    16:48   0:00 [kworker/15:0-events]
root        2827  0.0  0.0      0     0 ?        I    16:49   0:00 [kworker/13:1]
root        2830  0.0  0.0      0     0 ?        I    16:49   0:00 [kworker/18:0-events]
root        2831  0.0  0.0      0     0 ?        I    16:49   0:00 [kworker/16:0]
root        2832  0.0  0.0      0     0 ?        I    16:49   0:00 [kworker/1:1-events]
root        2842  0.0  0.0      0     0 ?        I    16:50   0:00 [kworker/0:2-events_freezable]
root        2843  0.0  0.0      0     0 ?        I    16:50   0:00 [kworker/14:2]
root        2871  0.0  0.0      0     0 ?        I    16:50   0:00 [kworker/10:1-cgroup_free]
root        2872  0.0  0.0      0     0 ?        I    16:50   0:00 [kworker/4:2-events]
root        2890  0.0  0.0      0     0 ?        I    16:50   0:00 [kworker/u80:1-events_power_efficient]
root        2891  0.0  0.0      0     0 ?        I    16:50   0:00 [kworker/u80:3]
